"location","lat","lon","altitude","tas_C","tasmin_C","tasmax_C","pr_mm","hur_percent","year","month"
"Hopa",41.4,41.4,20,11.383447265625,7.45940551757815,15.4276672363281,3.32645361777395,42.1105575561523,2093,4
"Hopa",41.4,41.4,20,19.6631713867188,15.3086181640625,23.6564575195313,8.67894671391696,48.2144889831543,2093,5
"Hopa",41.4,41.4,20,23.6519409179688,19.769921875,27.6877990722656,6.43445828463882,29.3563270568848,2093,6
"Hopa",41.4,41.4,20,24.5544982910156,19.6152282714844,29.3847900390625,1.31614419515245,24.1794509887695,2093,7
"Hopa",41.4,41.4,20,28.0817199707031,21.7920166015625,34.9134765625,0.329617739771493,30.6660022735596,2093,8
"Hopa",41.4,41.4,20,19.9481750488281,15.2895141601563,24.8645263671875,2.12961292709224,35.2369384765625,2093,9
"Hopa",41.4,41.4,20,16.6224914550781,12.2592712402344,21.8528381347656,1.39336541178636,49.6559982299805,2093,10
"Hopa",41.4,41.4,20,7.67473754882815,3.95330200195315,12.4121643066406,0.537676247768104,34.697566986084,2093,11
"Hopa",41.4,41.4,20,4.25826416015627,1.04522094726565,8.1751647949219,3.65823396714404,65.1106033325195,2093,12
"Hopa",41.4,41.4,20,0.354791259765648,-2.47077026367185,3.87191162109377,0.748365782783367,51.7939376831055,2094,1
"Hopa",41.4,41.4,20,-0.328009033203102,-3.1084045410156,2.73140869140627,2.2208777081687,57.0178260803223,2094,2
"Hopa",41.4,41.4,20,4.33657226562502,0.221551513671898,8.65944824218752,3.34343577269465,55.919620513916,2094,3
"Hopa",41.4,41.4,20,11.5223022460938,7.5606628417969,15.1760498046875,6.32690191268921,46.9091758728027,2094,4
"Hopa",41.4,41.4,20,19.0451904296875,15.0078063964844,22.9208312988281,7.00950105674565,49.428466796875,2094,5
"Hopa",41.4,41.4,20,23.9708801269531,19.7530456542969,28.0339294433594,6.72185488510877,41.069450378418,2094,6
"Hopa",41.4,41.4,20,25.9451232910156,21.6986022949219,30.4208923339844,2.03535769251175,25.2042598724365,2094,7
"Hopa",41.4,41.4,20,24.351708984375,20.0209899902344,28.989404296875,1.9180627015885,20.1113109588623,2094,8
"Hopa",41.4,41.4,20,18.4074951171875,13.6073852539063,23.6244750976563,0.711343283182941,20.4875106811523,2094,9
"Hopa",41.4,41.4,20,15.7859436035156,11.098046875,21.3938232421875,1.11301817523781,51.4379501342773,2094,10
"Hopa",41.4,41.4,20,4.62044677734377,1.03850708007815,9.18972167968752,2.04287610249594,44.6305732727051,2094,11
"Hopa",41.4,41.4,20,1.40895996093752,-1.63156738281248,4.6218200683594,3.04798783035949,56.9860649108887,2094,12
"Hopa",41.4,41.4,20,-1.2702697753906,-3.82260742187498,1.87532958984377,2.16604717425071,71.3334121704102,2095,1
"Hopa",41.4,41.4,20,4.82882080078127,0.717156982421898,9.3725524902344,1.93082022015005,54.995662689209,2095,2
"Hopa",41.4,41.4,20,5.87798461914065,1.87465820312502,9.93255004882815,3.51510301697999,51.0868530273438,2095,3
"Hopa",41.4,41.4,20,8.0953308105469,3.5552917480469,12.1659790039063,4.27726318594068,59.0641212463379,2095,4
"Hopa",41.4,41.4,20,16.2631469726563,12.3525634765625,20.0305419921875,8.58907343354076,46.1728363037109,2095,5
"Hopa",41.4,41.4,20,22.3273864746094,18.0371948242188,26.3421569824219,5.09846956701949,37.905876159668,2095,6
"Hopa",41.4,41.4,20,23.815576171875,18.7639099121094,28.5867553710938,1.13324145495426,19.5348567962646,2095,7
"Hopa",41.4,41.4,20,22.2700134277344,18.2740112304688,26.6248107910156,1.83782368549146,21.4134349822998,2095,8
"Hopa",41.4,41.4,20,17.8327270507813,14.3344665527344,21.7593017578125,2.78461575508118,38.1715774536133,2095,9
"Hopa",41.4,41.4,20,14.4447875976563,10.6802307128906,18.5558410644531,3.04955660831183,47.3016204833984,2095,10
"Hopa",41.4,41.4,20,6.57134399414065,3.01531372070315,10.8185668945313,1.50966447545215,51.8721694946289,2095,11
"Hopa",41.4,41.4,20,2.88509521484377,-0.257574462890602,7.60820922851565,1.00023110280745,43.6522521972656,2095,12
"Hopa",41.4,41.4,20,1.08120117187502,-1.12116088867185,4.42128906250002,0.999395950930193,59.5436058044434,2096,1
"Hopa",41.4,41.4,20,4.83797607421877,1.1673522949219,9.05156860351565,2.17243056977168,56.4427680969238,2096,2
"Hopa",41.4,41.4,20,8.1887145996094,3.91802368164065,12.3177124023438,4.04318460496143,63.8408393859863,2096,3
"Hopa",41.4,41.4,20,15.2485290527344,10.4562927246094,20.1875854492188,3.52649496635422,41.847785949707,2096,4
"Hopa",41.4,41.4,20,18.5874572753906,14.7946105957031,22.3541809082031,8.29373330343515,51.6780242919922,2096,5
"Hopa",41.4,41.4,20,21.6875854492188,18.1263977050781,25.1024108886719,10.6768984347582,45.1471176147461,2096,6
"Hopa",41.4,41.4,20,23.1686950683594,19.0776611328125,27.1240173339844,1.83171092066914,19.8090915679932,2096,7
"Hopa",41.4,41.4,20,23.0254455566406,19.421533203125,26.9781433105469,2.90253813145682,29.6393184661865,2096,8
"Hopa",41.4,41.4,20,20.8396240234375,16.8279052734375,25.28212890625,2.97199246706441,34.5527381896973,2096,9
"Hopa",41.4,41.4,20,15.6250549316406,11.8702331542969,20.3107238769531,1.76417551701888,52.4494514465332,2096,10
"Hopa",41.4,41.4,20,8.1636901855469,4.81374511718752,12.0451599121094,4.46395184844732,57.7541046142578,2096,11
"Hopa",41.4,41.4,20,6.12520751953127,2.56524047851565,10.8820434570313,0.883017442538403,42.2097930908203,2096,12
"Hopa",41.4,41.4,20,-0.838995361328102,-3.6522277832031,2.15203247070315,3.36200210731477,75.5715484619141,2097,1
"Hopa",41.4,41.4,20,-1.7544006347656,-4.64386596679685,1.26296386718752,3.1227444531396,59.5612983703613,2097,2
"Hopa",41.4,41.4,20,7.1650329589844,2.98467407226565,11.4359985351563,3.82547053741291,54.5896072387695,2097,3
"Hopa",41.4,41.4,20,10.5574584960938,5.9105163574219,14.598046875,4.45445337099954,49.8493423461914,2097,4
"Hopa",41.4,41.4,20,19.3290344238281,14.2018371582031,24.127099609375,3.06057923007756,39.0120582580566,2097,5
"Hopa",41.4,41.4,20,24.7418151855469,20.6402526855469,28.9249206542969,6.20699836872518,36.5662269592285,2097,6
"Hopa",41.4,41.4,20,22.4499145507813,18.6637817382813,26.3602233886719,2.6704523479566,18.5673561096191,2097,7
"Hopa",41.4,41.4,20,24.8369995117188,19.78359375,30.5481201171875,0.613072318083141,19.0205497741699,2097,8
"Hopa",41.4,41.4,20,21.8206115722656,15.7935424804688,28.3746276855469,0.778999700560234,32.3764266967773,2097,9
"Hopa",41.4,41.4,20,17.5786071777344,12.2427917480469,23.9364868164063,0.209526703110896,44.305793762207,2097,10
"Hopa",41.4,41.4,20,6.5308776855469,3.09783325195315,10.64833984375,2.58159039658494,60.356330871582,2097,11
"Hopa",41.4,41.4,20,0.325677490234398,-2.0492004394531,3.23244628906252,2.37280619912781,57.4925651550293,2097,12
"Hopa",41.4,41.4,20,-3.61713256835935,-7.06955566406248,-0.667211914062477,2.90434265043586,59.1516494750977,2098,1
"Hopa",41.4,41.4,20,1.43044433593752,-0.852453613281227,4.13948974609377,3.06897349655628,70.7695083618164,2098,2
"Hopa",41.4,41.4,20,5.09383544921877,1.34237060546877,9.12026367187502,2.27412044769153,55.9634971618652,2098,3
"Hopa",41.4,41.4,20,11.9359985351563,8.38384399414065,15.3775573730469,5.61646646820009,53.2953643798828,2098,4
"Hopa",41.4,41.4,20,17.4714294433594,13.3376403808594,21.3213745117188,8.51616093423218,50.5777854919434,2098,5
"Hopa",41.4,41.4,20,22.4228454589844,18.8738952636719,26.0268188476563,7.63774774968624,34.4552001953125,2098,6
"Hopa",41.4,41.4,20,24.9645324707031,21.1613403320313,28.7646728515625,4.37587334308773,28.1573505401611,2098,7
"Hopa",41.4,41.4,20,22.7203002929688,19.5418334960938,26.4031616210938,1.80025300942361,22.0028209686279,2098,8
"Hopa",41.4,41.4,20,17.3036743164063,12.7044921875,22.0639587402344,1.24983456626069,19.7082500457764,2098,9
"Hopa",41.4,41.4,20,14.0039611816406,9.87810668945315,18.843408203125,1.96967442752793,41.1692886352539,2098,10
"Hopa",41.4,41.4,20,5.54940185546877,2.62383422851565,9.48116455078127,1.76979731186293,55.0925140380859,2098,11
"Hopa",41.4,41.4,20,3.48003540039065,0.950555419921898,6.67128906250002,1.75050850957632,59.9196815490723,2098,12
"Hopa",41.4,41.4,20,-2.15103759765623,-5.6041320800781,1.34954223632815,2.76515423320234,56.5381278991699,2099,1
"Hopa",41.4,41.4,20,2.63546142578127,-0.948858642578102,6.90694580078127,2.26842415868305,58.7352600097656,2099,2
"Hopa",41.4,41.4,20,7.2966247558594,2.60759887695315,12.1525817871094,3.00906195770949,50.0887413024902,2099,3
"Hopa",41.4,41.4,20,12.0704284667969,8.61239013671877,15.3251281738281,7.48823513276875,64.3824081420898,2099,4
"Hopa",41.4,41.4,20,18.6181274414063,13.9209533691406,22.8964782714844,5.13401931384578,38.2546463012695,2099,5
"Hopa",41.4,41.4,20,21.79140625,17.3577514648438,25.9383483886719,4.08087079413235,26.5593070983887,2099,6
"Hopa",41.4,41.4,20,23.0696044921875,19.3531127929688,26.7710205078125,4.24504555994645,26.9620170593262,2099,7
"Hopa",41.4,41.4,20,22.2544494628906,19.13515625,25.7729125976563,5.56258612778038,27.1358871459961,2099,8
"Hopa",41.4,41.4,20,18.2796264648438,14.9869323730469,22.1348205566406,1.65869633783586,28.4751491546631,2099,9
